asset_id,user_id,purchase_date,warranty_end,vendor,model,cpu,ram_gb,storage_gb,storage_type,os_version,location,status,retire_date,ticket_count_last_6m,bsod_cnt_30d,battery_cycle,battery_design_cap,battery_full_cap,cpu_temp_max,gpu_temp_max,thermal_throttle_cnt,smart_realloc,smart_pending,disk_errors_30d,uptime_hours_7d,patch_missing_cnt,label_failure_90d,label_retire_180d,age_days,age_months,in_warranty,battery_health,is_nvme,is_mac
ASSET-10186,U2848,2022-07-11,2023-07-06,Dell,Precision 3560,i5-1135G7,16.0,512.0,NVMe,Ubuntu 22.04,Singapore,in_use,,1.0,0.0,290.0,4000.0,3272.0,84.0,75.0,0.0,0.0,0.0,0.0,39.400000000000006,2.0,0,0,1129.0,37.6,0,0.818,1,0
ASSET-10187,U3348,2023-06-06,2025-05-26,Lenovo,T480,i7-8650U,32.0,256.0,SSD,Ubuntu 22.04,HN,in_use,,0.0,0.0,305.0,5000.0,3390.0,71.0,78.0,0.0,0.0,0.0,0.0,32.2,3.0,0,0,799.0,26.6,0,0.678,0,0
ASSET-10188,U1486,2020-02-12,2023-01-27,Acer,Swift 3,i7-8650U,16.0,1024.0,SSD,Windows 11,Hue,in_use,,0.0,0.0,33.0,5800.0,4705.0,69.0,59.0,0.0,0.0,0.0,0.0,29.3,2.0,0,0,2009.0,67.0,0,0.8112068965517242,0,0
ASSET-10189,U3897,2022-05-26,,Lenovo,T480,M1,8.0,512.0,NVMe,macOS 12,Hue,in_use,,0.0,1.0,43.0,4000.0,3670.0,89.0,68.0,1.0,0.0,0.0,0.0,41.3,2.0,0,0,1175.0,39.2,0,0.9175,1,1
ASSET-10190,U2594,2023-10-20,2025-10-09,HP,Envy 13,i7-1185G7,8.0,512.0,NVMe,Ubuntu 22.04,Singapore,retired,2024-10-11,0.0,0.0,527.0,4000.0,2631.0,72.0,71.0,0.0,0.0,0.0,0.0,5.1,2.0,0,1,663.0,22.1,1,0.65775,1,0
ASSET-10191,U6952,2023-11-21,2024-11-15,Dell,XPS 13,i7-8650U,32.0,256.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,280.0,5000.0,3687.0,79.0,73.0,0.0,0.0,0.0,0.0,23.7,3.0,0,0,631.0,21.0,0,0.7374,0,0
ASSET-10193,U1453,2021-10-02,2023-09-22,Dell,Latitude 7420,M1,16.0,1024.0,SSD,Windows 11,HN,in_use,,1.0,1.0,261.0,5000.0,3101.0,77.0,74.0,0.0,0.0,0.0,0.0,43.8,2.0,0,0,1411.0,47.0,0,0.6202,0,0
ASSET-10194,U9133,2020-01-05,,Lenovo,X1 Carbon,Ryzen 7 4800U,16.0,1024.0,NVMe,macOS 12,Tokyo,in_use,,0.0,0.0,106.0,4500.0,3840.0,73.0,74.0,0.0,0.0,0.0,0.0,24.3,1.0,0,0,2047.0,68.2,0,0.8533333333333334,1,1
ASSET-10195,U1895,2021-09-08,2023-08-29,Asus,ZenBook 14,Ryzen 5 4500U,32.0,1024.0,HDD,Windows 10,Singapore,in_use,,0.0,0.0,196.0,4500.0,3835.0,75.0,66.0,2.0,0.0,0.0,0.0,44.8,2.0,0,0,1435.0,47.8,0,0.8522222222222222,0,0
ASSET-10196,U2644,2020-10-18,2023-10-03,HP,Envy 13,i7-8650U,16.0,512.0,NVMe,macOS 13,Tokyo,in_use,,0.0,0.0,284.0,5000.0,5033.0,77.0,71.0,2.0,0.0,0.0,0.0,56.2,4.0,0,0,1760.0,58.7,0,1.0066,1,1
ASSET-10197,U6367,2022-02-28,2023-02-23,Acer,TravelMate P2,Ryzen 7 4800U,16.0,512.0,HDD,macOS 13,HN,in_use,,0.0,0.0,296.0,4000.0,4195.0,71.0,71.0,0.0,0.0,0.0,0.0,37.45,0.0,0,0,1262.0,42.1,0,1.04875,0,1
ASSET-10198,U5717,2024-07-17,2026-07-07,MSI,Prestige 14,i7-1185G7,32.0,256.0,HDD,Windows 11,Hue,in_use,,0.0,1.0,226.0,4500.0,3509.0,67.0,79.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,392.0,13.1,1,0.7797777777777778,0,0
ASSET-10199,U1745,2019-01-22,2021-01-11,Apple,MacBook Air,M1,16.0,512.0,NVMe,Ubuntu 22.04,HN,in_use,,0.0,0.0,351.0,5800.0,3653.5,78.0,72.0,0.0,0.0,0.0,0.0,50.7,3.0,0,0,2395.0,79.8,0,0.6299137931034483,1,0
ASSET-10200,U6169,2024-07-05,2025-06-30,Apple,MacBook Pro 13,M2,8.0,256.0,SSD,Windows 10,HN,in_use,,0.0,2.0,459.0,4500.0,1930.0,66.0,72.0,1.0,0.0,0.0,0.0,32.2,1.0,0,0,404.0,13.5,0,0.4288888888888889,0,0
ASSET-10201,U7822,2019-11-11,2020-11-05,Lenovo,T14 Gen2,i7-8650U,16.0,256.0,HDD,Windows 10,Hue,in_use,,0.0,0.0,538.0,5000.0,2972.0,78.5,73.0,0.0,0.0,0.0,0.0,74.9,2.0,0,0,2102.0,70.1,0,0.5944,0,0
ASSET-10202,U9964,2023-04-12,2024-04-06,Lenovo,T480,i5-1135G7,8.0,512.0,SSD,Windows 10,HN,in_use,,0.0,0.0,664.0,4500.0,3710.0,66.0,66.0,0.0,0.0,0.0,0.0,8.3,3.0,0,0,854.0,28.5,0,0.8244444444444444,0,0
ASSET-10203,U9410,2022-10-31,2024-10-20,Lenovo,T480,i5-1135G7,16.0,1024.0,NVMe,macOS 13,HCM,in_use,,0.0,0.0,30.57,5000.0,3995.0,85.0,62.0,0.0,0.0,0.0,0.0,41.7,2.0,0,0,1017.0,33.9,0,0.799,1,1
ASSET-10204,U8583,2021-01-05,2021-12-31,Acer,TravelMate P2,i5-8250U,8.0,512.0,NVMe,Ubuntu 22.04,DN,in_repair,,1.0,0.0,296.0,5000.0,4306.0,96.80999999999995,61.0,0.0,0.0,0.0,0.0,37.45,4.0,0,0,1681.0,56.0,0,0.8612,1,0
ASSET-10205,U5958,2019-12-25,2020-12-19,HP,Envy 13,i7-1185G7,8.0,512.0,NVMe,Windows 11,HCM,in_use,,1.0,0.0,563.0,4500.0,2834.0,77.0,71.0,0.0,0.0,0.0,0.0,30.9,3.0,0,0,2058.0,68.6,0,0.6297777777777778,1,0
ASSET-10206,U8074,2023-08-30,2025-08-19,Lenovo,T480,Ryzen 5 4500U,16.0,512.0,HDD,macOS 12,Singapore,in_use,,0.0,0.0,480.0,5800.0,3922.0,62.0,69.0,0.0,0.0,0.0,0.0,41.3,3.0,0,0,714.0,23.8,1,0.6762068965517242,0,1
ASSET-10207,U8675,2020-06-21,2022-06-11,Acer,Aspire 5,M1,16.0,1024.0,NVMe,Ubuntu 22.04,Hue,in_use,,0.0,0.0,296.0,4500.0,3238.0,77.0,77.0,0.0,0.0,0.0,0.0,37.45,4.0,0,0,1879.0,62.6,0,0.7195555555555555,1,0
ASSET-10208,U2977,2021-07-06,2023-06-26,Asus,ZenBook 14,Ryzen 7 4800U,16.0,256.0,NVMe,Ubuntu 22.04,HN,in_use,,0.0,0.0,300.0,5000.0,4810.0,79.0,70.0,1.0,0.0,0.0,0.0,55.7,2.0,0,0,1499.0,50.0,0,0.962,1,0
ASSET-10209,U3527,2023-01-29,2025-01-18,MSI,Modern 14,i7-8650U,8.0,512.0,HDD,Windows 10,HN,in_repair,,0.0,0.0,346.0,5200.0,3238.0,72.0,70.0,0.0,0.0,0.0,0.0,24.3,1.0,0,0,927.0,30.9,0,0.6226923076923077,0,0
ASSET-10210,U2389,2022-10-17,2024-10-06,Asus,ZenBook 14,i5-1135G7,16.0,256.0,HDD,Windows 10,Tokyo,in_use,,0.0,0.0,376.0,4500.0,4070.0,72.0,79.0,0.0,0.0,0.0,0.0,16.5,1.0,0,0,1031.0,34.4,0,0.9044444444444445,0,0
ASSET-10211,U1605,2022-10-02,2024-09-21,HP,EliteBook 840,i5-1135G7,32.0,1024.0,HDD,Windows 11,HCM,in_use,,0.0,0.0,165.0,5800.0,5087.0,68.0,71.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,1046.0,34.9,0,0.8770689655172413,0,0
ASSET-10212,U6739,2022-05-10,2024-04-29,Dell,Latitude 7420,i5-1135G7,32.0,512.0,NVMe,Windows 11,HCM,in_use,,0.0,0.0,286.5,5000.0,3654.0,73.0,75.0,0.0,0.0,0.0,0.0,53.4,4.0,0,0,1191.0,39.7,0,0.7308,1,0
ASSET-10213,U3364,2024-09-02,2025-08-28,Apple,MacBook Pro 13,M2,8.0,1024.0,NVMe,macOS 13,HCM,in_use,,0.0,0.0,256.0,5000.0,3885.0,78.0,72.0,0.0,0.0,0.0,0.0,35.1,1.0,0,0,345.0,11.5,1,0.777,1,1
ASSET-10214,U9008,2019-01-09,2020-01-04,Dell,Latitude 7420,i7-8650U,8.0,512.0,HDD,macOS 13,DN,in_use,,0.0,0.0,500.0,5800.0,4897.0,86.0,90.0,0.0,0.0,0.0,0.0,75.4,1.0,0,0,2408.0,80.3,0,0.8443103448275862,0,1
ASSET-10215,U6060,2020-05-22,,Acer,Swift 3,i7-1185G7,16.0,512.0,NVMe,Windows 10,Singapore,in_use,,0.0,2.0,226.0,5800.0,3070.0,79.0,82.0,1.0,0.0,0.0,0.0,51.0,1.5,1,0,1909.0,63.6,0,0.5293103448275862,1,0
ASSET-10216,U2627,2020-11-19,2022-11-09,Lenovo,T480,Ryzen 5 4500U,8.0,256.0,HDD,macOS 12,Tokyo,in_use,,0.0,0.0,451.0,4500.0,4280.0,72.0,69.0,0.0,0.0,0.0,0.0,79.7,2.0,0,0,1728.0,57.6,0,0.9511111111111111,0,1
ASSET-10217,U7676,2021-08-15,2022-08-10,Apple,MacBook Pro 13,i7-8650U,16.0,1024.0,NVMe,Windows 11,DN,in_use,,1.0,0.0,290.0,5800.0,4710.0,81.0,72.0,0.0,0.0,0.0,0.0,51.2,1.0,0,0,1459.0,48.6,0,0.8120689655172414,1,0
ASSET-10219,U7769,2024-06-25,2026-06-15,Acer,Swift 3,i7-8650U,32.0,256.0,NVMe,macOS 12,Tokyo,in_use,,1.0,1.0,296.0,4000.0,3663.5,79.0,70.0,0.0,0.0,0.0,0.0,25.1,1.0,0,0,414.0,13.8,1,0.915875,1,1
ASSET-10220,U9074,2021-05-06,2022-05-01,Lenovo,X1 Carbon,M1,16.0,512.0,NVMe,macOS 13,Hue,in_use,,0.0,0.0,290.0,5000.0,3698.0,84.0,66.0,0.0,0.0,0.0,0.0,24.6,1.0,0,0,1560.0,52.0,0,0.7396,1,1
ASSET-10221,U1849,2022-08-16,,Acer,TravelMate P2,M1,16.0,256.0,NVMe,macOS 13,Hue,in_repair,,0.0,0.0,105.0,5200.0,3577.0,70.0,71.0,0.0,0.0,0.0,0.0,37.45,2.0,0,0,1093.0,36.4,0,0.6878846153846154,1,1
ASSET-10222,U5102,2021-10-09,2022-10-04,Lenovo,X1 Carbon,Ryzen 7 4800U,16.0,512.0,NVMe,Windows 11,HCM,in_use,,0.0,0.0,173.0,5800.0,3710.0,78.5,68.0,1.0,0.0,0.0,0.0,50.8,4.0,0,0,1404.0,46.8,0,0.6396551724137931,1,0
ASSET-10223,U8428,2023-04-22,2025-04-11,Dell,Latitude 5420,i7-8650U,16.0,1024.0,NVMe,Windows 10,Hue,in_use,,2.0,0.0,546.0,5000.0,4307.0,66.0,71.0,0.0,0.0,0.0,0.0,39.400000000000006,1.0,0,0,844.0,28.1,0,0.8614,1,0
ASSET-10224,U6057,2022-11-05,2024-10-25,Dell,Precision 3560,i5-8250U,32.0,1024.0,NVMe,Windows 11,HCM,in_use,,0.0,0.0,263.0,4500.0,3172.0,93.0,86.0,0.0,0.0,0.0,0.0,69.5,1.0,0,0,1012.0,33.7,0,0.7048888888888889,1,0
ASSET-10225,U4772,2024-03-25,,Acer,Swift 3,M2,32.0,512.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,124.0,5200.0,3425.0,73.0,67.0,0.0,0.0,0.0,0.0,37.45,2.0,0,0,506.0,16.9,0,0.6586538461538461,1,1
ASSET-10226,U3248,2023-04-02,2026-03-17,Lenovo,T480,i7-8650U,16.0,256.0,HDD,macOS 12,HN,in_use,,0.0,0.0,279.0,5000.0,4101.0,82.0,69.0,0.0,0.0,0.0,0.0,45.9,2.0,0,0,864.0,28.8,1,0.8202,0,1
ASSET-10227,U1872,2022-02-21,2023-02-16,HP,ProBook 450,M2,8.0,512.0,SSD,macOS 12,Tokyo,in_repair,,0.0,0.0,356.0,5800.0,4322.0,70.0,63.0,0.0,0.0,0.0,0.0,26.6,1.0,0,0,1269.0,42.3,0,0.7451724137931034,0,1
ASSET-10229,U6468,2021-03-16,2024-02-29,Asus,ZenBook 14,Ryzen 5 4500U,32.0,1024.0,HDD,Windows 11,Tokyo,in_use,,0.0,0.0,332.0,5800.0,5393.0,76.0,58.0,0.0,0.0,0.0,0.0,34.0,1.0,0,0,1611.0,53.7,0,0.9298275862068965,0,0
ASSET-10230,U6581,2019-12-18,2021-12-07,Acer,Aspire 5,M1,32.0,512.0,SSD,macOS 12,Hue,in_repair,,0.0,0.0,514.0,5800.0,3814.0,80.0,67.0,0.0,0.0,0.0,1.0,37.45,1.5,0,0,2065.0,68.8,0,0.6575862068965517,0,1
ASSET-10231,U7247,2021-04-16,2023-04-06,Asus,VivoBook 15,M1,16.0,512.0,SSD,Ubuntu 22.04,Singapore,in_use,,0.0,1.0,494.0,5000.0,3793.0,79.0,86.0,0.0,0.0,0.0,0.0,59.7,2.0,0,0,1580.0,52.7,0,0.7586,0,0
ASSET-10232,U2126,2023-05-13,2024-05-07,Apple,MacBook Air,i7-1185G7,16.0,512.0,NVMe,macOS 12,HN,in_use,,1.0,0.0,290.0,5000.0,5631.0,73.0,69.0,0.0,0.0,0.0,0.0,52.8,0.0,0,0,823.0,27.4,0,1.1262,1,1
ASSET-10233,U7800,2021-10-17,2022-10-12,MSI,Modern 14,M1,16.0,512.0,NVMe,Windows 11,Tokyo,in_repair,,0.0,0.0,271.0,5800.0,3397.0,80.0,71.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,1396.0,46.5,0,0.5856896551724138,1,0
ASSET-10234,U8572,2019-04-20,2020-04-14,Asus,ZenBook 14,M2,16.0,512.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,157.0,5200.0,5262.0,75.0,69.0,1.0,0.0,0.0,0.0,23.5,1.0,0,0,2307.0,76.9,0,1.011923076923077,1,1
ASSET-10235,U6866,2020-12-29,2021-12-24,Dell,Precision 3560,i7-1185G7,16.0,1024.0,SSD,macOS 13,Tokyo,in_use,,0.0,1.0,208.0,4000.0,3654.0,77.0,75.0,0.0,0.0,0.0,0.0,3.0,2.0,1,0,1688.0,56.3,0,0.9135,0,1
ASSET-10236,U4105,2021-04-28,2024-04-12,HP,ZBook 15,M1,8.0,256.0,SSD,Windows 10,DN,in_use,,0.0,1.0,427.0,5000.0,3612.5,93.0,79.0,1.0,0.0,0.0,0.0,49.3,0.0,1,0,1568.0,52.3,0,0.7225,0,0
ASSET-10237,U3177,2022-09-22,2023-09-17,Apple,MacBook Pro 14,Ryzen 7 4800U,32.0,512.0,SSD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,375.0,5800.0,5669.0,82.0,72.0,0.0,0.0,0.0,0.0,35.8,1.0,0,0,1056.0,35.2,0,0.9774137931034482,0,0
ASSET-10238,U6385,2020-07-03,2022-06-23,Apple,MacBook Pro 14,i5-8250U,32.0,512.0,NVMe,Ubuntu 22.04,HCM,in_use,,1.0,0.0,237.0,4500.0,4649.0,82.0,59.0,0.0,0.0,0.0,0.0,38.1,1.0,0,0,1867.0,62.2,0,1.033111111111111,1,0
ASSET-10239,U4871,2024-09-09,2025-09-04,MSI,Modern 14,M2,16.0,256.0,NVMe,Windows 11,HN,in_use,,1.0,0.0,498.0,5200.0,3846.0,71.0,83.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,338.0,11.3,1,0.7396153846153846,1,0
ASSET-10240,U5215,2023-04-08,2025-03-28,Dell,Latitude 7420,Ryzen54500U,16.0,1024.0,NVMe,macOS 12,HCM,in_use,,1.0,1.0,223.0,5000.0,3775.0,61.0,66.0,0.0,0.0,0.0,0.0,33.1,1.0,0,0,858.0,28.6,0,0.755,1,1
ASSET-10241,U6711,2024-09-18,2027-09-03,MSI,GF65,Ryzen 7 4800U,32.0,256.0,NVMe,macOS 12,Hue,in_use,,0.0,1.0,325.0,4500.0,3228.0,72.0,52.0,1.0,0.0,0.0,0.0,62.9,1.0,0,0,329.0,11.0,1,0.7173333333333334,1,1
ASSET-10242,U3716,2023-10-15,2025-10-04,Dell,Precision 3560,M1,32.0,512.0,NVMe,macOS 12,Tokyo,in_use,,0.0,0.0,473.0,5000.0,3654.0,76.0,75.0,0.0,0.0,0.0,0.0,39.400000000000006,2.0,0,0,668.0,22.3,1,0.7308,1,1
ASSET-10243,U4482,,2022-01-25,Lenovo,L14,i5-1135G7,8.0,512.0,HDD,macOS 12,Tokyo,in_use,,0.0,0.0,256.0,5800.0,4545.0,78.5,69.0,1.0,0.0,0.0,0.0,41.3,2.0,0,0,,,0,0.7836206896551724,0,1
ASSET-10244,U8036,2022-10-10,,Apple,MacBook Air,Ryzen74800U,16.0,256.0,HDD,macOS 12,Hue,in_use,,1.0,1.0,409.0,5800.0,3653.5,78.0,67.0,0.0,0.0,0.0,0.0,35.5,1.0,0,0,1038.0,34.6,0,0.6299137931034483,0,1
ASSET-10245,U1272,2023-01-15,2024-01-10,MSI,Prestige 14,M2,8.0,1024.0,HDD,macOS 12,Tokyo,retired,,2.0,0.0,287.0,5100.0,3509.0,68.0,84.0,0.0,0.0,0.0,0.0,30.5,2.0,0,0,941.0,31.4,0,0.6880392156862745,0,1
ASSET-10246,U9858,2021-09-13,2022-09-08,Apple,MacBook Pro 14,i7-8650U,8.0,512.0,NVMe,Windows 10,HN,in_use,,1.0,0.0,192.0,5000.0,2978.0,61.0,83.0,0.0,0.0,0.0,0.0,35.8,0.0,0,0,1430.0,47.7,0,0.5956,1,0
ASSET-10247,U4662,2021-11-27,2022-11-22,Apple,MacBook Pro 13,i7-8650U,16.0,512.0,NVMe,macOS 13,HN,in_use,,0.0,0.0,266.0,4000.0,2709.0,73.0,76.0,2.0,0.0,0.0,0.0,32.8,2.0,0,0,1355.0,45.2,0,0.67725,1,1
ASSET-10248,U8467,2020-08-26,2023-08-11,Apple,MacBook Pro 14,i5-8250U,32.0,512.0,HDD,macOS 13,Tokyo,in_use,,0.0,0.0,198.0,4000.0,3602.0,78.0,67.0,0.0,0.0,0.0,0.0,19.6,1.0,0,0,1813.0,60.4,0,0.9005,0,1
ASSET-10249,U6528,2023-09-27,2026-09-11,Asus,VivoBook 15,Ryzen 7 4800U,16.0,512.0,SSD,macOS 13,Tokyo,in_use,,0.0,1.0,300.0,5000.0,3219.0,72.0,71.0,0.0,0.0,0.0,0.0,22.1,2.0,0,0,686.0,22.9,1,0.6438,0,1
ASSET-10250,U7169,2023-10-16,2026-09-30,MSI,Modern 14,i5-8250U,8.0,512.0,HDD,Windows 11,HCM,in_repair,,0.0,0.0,299.0,4000.0,2021.0,68.0,70.0,0.0,0.0,0.0,0.0,38.7,2.0,1,0,667.0,22.2,1,0.50525,0,0
ASSET-10251,U9015,2024-09-18,2025-09-13,Lenovo,T480,M2,16.0,1024.0,NVMe,Windows 10,Singapore,in_use,,0.0,0.0,195.0,4500.0,4433.0,71.0,76.0,0.0,0.0,0.0,0.0,17.2,1.0,0,0,329.0,11.0,1,0.9851111111111112,1,0
ASSET-10252,U3948,2019-01-22,2022-01-06,Lenovo,T14 Gen2,Ryzen 7 4800U,8.0,256.0,SSD,macOS 13,HN,in_use,,0.0,0.0,279.0,4500.0,4031.0,74.0,69.0,0.0,0.0,0.0,0.0,41.3,4.0,0,0,2395.0,79.8,0,0.8957777777777778,0,1
ASSET-10253,U4884,2019-05-31,2020-05-25,Lenovo,T480,i7-1185G7,8.0,1024.0,NVMe,Windows 11,Singapore,in_use,,0.0,0.0,269.0,5000.0,3442.0,83.0,92.0,0.0,0.0,0.0,0.0,27.6,2.0,0,0,2266.0,75.5,0,0.6884,1,0
ASSET-10254,U7208,2019-04-17,2022-04-01,HP,Envy 13,Ryzen 5 4500U,8.0,1024.0,SSD,macOS 13,Hue,in_use,,1.0,0.0,284.0,4000.0,2565.0,82.0,68.0,0.0,0.0,0.0,0.0,30.9,2.0,0,0,2310.0,77.0,0,0.64125,0,1
ASSET-10255,U3797,2022-07-26,2024-07-15,Lenovo,T480,M1,16.0,1024.0,SSD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,434.0,5800.0,3710.0,83.0,62.0,0.0,0.0,0.0,0.0,55.1,0.0,0,0,1114.0,37.1,0,0.6396551724137931,0,0
ASSET-10256,U2476,2019-11-22,2020-11-16,Apple,MacBook Air,i7-8650U,8.0,1024.0,SSD,Windows 10,Tokyo,in_use,,0.0,1.0,172.0,5000.0,4687.0,84.0,71.0,0.0,0.0,0.0,0.0,18.6,1.0,0,0,2091.0,69.7,0,0.9374,0,0
ASSET-10257,U3761,2024-11-14,2025-11-09,Lenovo,L14,Ryzen 7 4800U,8.0,1024.0,HDD,Windows 10,Hue,in_use,,0.0,0.0,586.0,5200.0,4044.0,85.0,69.0,0.0,0.0,0.0,0.0,80.70499999999997,2.0,0,0,272.0,9.1,1,0.7776923076923077,0,0
ASSET-10258,U6382,2022-05-07,2024-04-26,Lenovo,L14,Ryzen 7 4800U,16.0,256.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,279.0,4000.0,3146.0,78.0,73.0,0.0,0.0,0.0,0.0,41.3,2.0,0,0,1194.0,39.8,0,0.7865,0,0
ASSET-10259,U4251,2020-03-29,2021-03-24,MSI,GF65,i5-1135G7,16.0,512.0,NVMe,Ubuntu 22.04,HCM,in_use,,0.0,0.0,129.0,5100.0,3824.0,93.0,64.0,0.0,0.0,0.0,0.0,32.4,0.0,0,0,1963.0,65.4,0,0.7498039215686274,1,0
ASSET-10260,U1131,,2025-11-04,Apple,MacBook Pro 14,M2,8.0,512.0,SSD,macOS 13,HN,in_use,,0.0,0.0,290.0,5800.0,4590.0,67.0,65.0,0.0,0.0,0.0,1.0,22.8,1.0,0,0,,,1,0.7913793103448276,0,1
ASSET-10261,U2489,2019-07-28,2021-07-17,Asus,ZenBook 14,Ryzen 5 4500U,32.0,1024.0,SSD,Windows 11,DN,in_use,,0.0,0.0,304.0,5200.0,3793.0,75.0,71.0,0.0,0.0,0.0,0.0,36.900000000000006,2.0,0,0,2208.0,73.6,0,0.729423076923077,0,0
ASSET-10262,U6426,2023-01-16,2025-12-31,Lenovo,T14 Gen2,Ryzen 7 4800U,8.0,1024.0,HDD,Windows 11,Singapore,in_repair,,0.0,0.0,279.0,5200.0,4787.0,78.5,63.0,0.0,0.0,0.0,0.0,50.6,2.0,0,0,940.0,31.3,1,0.9205769230769231,0,0
ASSET-10263,U2923,,2024-11-16,HP,Envy 13,i5-8250U,8.0,1024.0,HDD,Windows 11,DN,in_use,,0.0,0.0,354.0,5000.0,4200.0,69.0,68.0,0.0,0.0,0.0,0.0,48.3,2.0,0,0,,,0,0.84,0,0
ASSET-10264,U9602,2021-11-26,2023-11-16,Acer,TravelMate P2,Ryzen 5 4500U,32.0,512.0,NVMe,Windows 10,HN,in_repair,,0.0,0.0,477.0,5000.0,4725.0,83.0,60.0,0.0,0.0,0.0,0.0,23.2,5.0,0,0,1356.0,45.2,0,0.945,1,0
ASSET-10265,U1938,2019-02-12,2021-02-01,HP,ZBook 15,Ryzen 5 4500U,8.0,512.0,SSD,macOS 13,Tokyo,in_use,,0.0,0.0,138.0,5800.0,4870.0,70.0,53.0,1.0,0.0,0.0,0.0,38.7,2.0,0,0,2374.0,79.1,0,0.8396551724137931,0,1
ASSET-10266,U9036,2021-01-08,,Dell,Latitude 7420,Ryzen 5 4500U,16.0,256.0,HDD,macOS 13,HN,in_use,,0.0,0.0,286.5,4000.0,2292.0,79.0,75.0,2.0,0.0,0.0,0.0,15.0,2.0,0,0,1678.0,55.9,0,0.573,0,1
ASSET-10267,U9886,2022-10-18,2025-10-02,MSI,Modern 14,i5-1135G7,16.0,1024.0,HDD,Windows 11,DN,in_use,,0.0,0.0,299.0,5000.0,3590.0,85.0,70.0,0.0,0.0,0.0,0.0,17.6,3.0,0,0,1030.0,34.3,1,0.718,0,0
ASSET-10268,U2666,2022-02-28,2024-02-18,Lenovo,T14 Gen2,Ryzen 7 4800U,8.0,512.0,SSD,Windows 10,Singapore,in_use,,0.0,0.0,30.57,4500.0,4381.0,71.0,68.0,0.0,0.0,0.0,0.0,41.6,3.0,0,0,1262.0,42.1,0,0.9735555555555555,0,0
ASSET-10269,U2102,2020-04-08,2023-03-24,MSI,Prestige 14,Ryzen 5 4500U,8.0,256.0,HDD,Windows 11,HN,in_use,,1.0,0.0,197.0,5200.0,4572.0,79.0,57.0,0.0,0.0,0.0,0.0,23.9,0.0,0,0,1953.0,65.1,0,0.8792307692307693,0,0
ASSET-10270,U6937,2024-04-25,2025-04-20,Dell,Latitude 5420,Ryzen 7 4800U,8.0,512.0,HDD,Windows 11,Singapore,retired,2026-02-11,1.0,0.0,640.0,5200.0,3584.0,77.0,75.0,0.0,0.0,0.0,0.0,39.400000000000006,2.0,0,1,475.0,15.8,0,0.6892307692307692,0,0
ASSET-10271,U3295,2024-11-30,2027-11-15,Apple,MacBook Pro 14,M2,16.0,1024.0,SSD,Ubuntu 22.04,HCM,retired,2026-09-06,0.0,1.0,290.0,4500.0,2976.0,84.0,70.0,0.0,0.0,0.0,0.0,18.6,2.0,0,1,256.0,8.5,1,0.6613333333333333,0,0
ASSET-10272,U2264,,2026-03-23,Apple,MacBook Pro 13,M1,16.0,256.0,SSD,Ubuntu 22.04,Tokyo,in_use,,0.0,0.0,290.0,5000.0,4226.0,78.0,81.0,0.0,0.0,0.0,0.0,35.8,3.0,0,0,,,1,0.8452,0,0
ASSET-10273,U6056,2019-02-04,2021-01-24,HP,EliteBook 840,M1,32.0,256.0,HDD,macOS 12,Tokyo,in_use,,0.0,0.0,501.0,5000.0,2783.0,80.0,73.0,0.0,0.0,0.0,0.0,27.7,0.0,0,0,2382.0,79.4,0,0.5566,0,1
ASSET-10274,U8331,2020-06-21,2022-06-11,Dell,XPS 13,M1,16.0,512.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,222.0,4500.0,3004.0,73.0,70.0,0.0,0.0,0.0,0.0,39.400000000000006,1.0,0,0,1879.0,62.6,0,0.6675555555555556,1,1
ASSET-10276,U9767,2024-03-19,2025-03-14,Apple,MacBook Air,i7-8650U,16.0,512.0,SSD,macOS 12,DN,in_use,,2.0,0.0,286.0,4000.0,3653.5,78.0,62.0,0.0,0.0,0.0,0.0,59.6,0.0,0,0,512.0,17.1,0,0.913375,0,1
ASSET-10277,U2369,2020-08-03,2021-07-29,Acer,Swift 3,i7-8650U,16.0,1024.0,HDD,macOS 12,Singapore,in_use,,0.0,0.0,296.0,4500.0,2623.0,92.0,48.19,0.0,0.0,0.0,0.0,33.5,1.5,1,0,1836.0,61.2,0,0.5828888888888889,0,1
ASSET-10278,U6185,2019-02-28,2020-02-23,MSI,GF65,i5-1135G7,16.0,512.0,SSD,macOS 12,DN,in_repair,,0.0,0.0,393.0,5100.0,5254.0,66.0,94.61999999999989,2.0,0.0,0.0,0.0,50.1,2.0,0,0,2358.0,78.6,0,1.0301960784313726,0,1
ASSET-10279,U8471,2023-08-23,2025-08-12,Lenovo,L14,M1,32.0,512.0,SSD,Windows 11,Hue,in_use,,0.0,1.0,247.0,5200.0,3434.0,86.0,67.0,0.0,0.0,0.0,0.0,72.0,0.0,0,0,721.0,24.0,0,0.6603846153846153,0,0
